week_end,pruid,prename,prfname,numtotal_atleast1dose,numtotal_partially,numtotal_fully,numtotal_additional,proptotal_atleast1dose,proptotal_partially,proptotal_fully,proptotal_additional,num18plus_atleast1dose,num18plus_partially,num18plus_fully,num18plus_additional,prop18plus_atleast1dose,prop18plus_partially,prop18plus_fully,prop18plus_additional,num5plus_atleast1dose,num5plus_partially,num5plus_fully,num5plus_additional,prop5plus_atleast1dose,prop5plus_partially,prop5plus_fully,prop5plus_additional,numeligible_atleast1dose,numeligible_partially,numeligible_fully,numeligible_additional,propeligible_atleast1dose,propeligible_partially,propeligible_fully,propeligible_additional,numweekdelta_atleast1dose,numweekdelta_fully,propweekdelta_atleast1dose,propweekdelta_fully
2021-08-07,24,Quebec,Québec,6284820,980304,5304516,,73.04,11.39,61.65,,5864785,806984,5057801,,83.75,11.52,72.22,,6284610,980094,5304516,,76.8,11.98,64.82,,6284534,980018,5304516,,83.43,13.01,70.42,,,,,
2021-08-07,35,Ontario,Ontario,10553582,1232979,9320603,,71.18,8.32,62.87,,9828091,1064527,8763564,,81.38,8.82,72.57,,10548305,1231558,9316747,,74.74,8.73,66.01,,10548305,1231558,9316747,,80.9,9.45,71.46,,,,,
2021-08-07,46,Manitoba,Manitoba,965803,97210,868593,,69.80,7.03,62.77,,897384,83590,813794,,83.51,7.78,75.73,,965704,97144,868560,,74.2,7.46,66.74,,965704,97144,868560,,82.12,8.26,73.86,,,,,
2021-08-07,47,Saskatchewan,Saskatchewan,753307,93111,660196,,63.85,7.89,55.96,,695922,79135,616787,,76.68,8.72,67.96,,753266,93070,660196,,68.04,8.41,59.64,,753231,93042,660189,,75.56,9.33,66.22,,,,,
2021-08-07,48,Alberta,Alberta,2842134,330323,2511811,,63.97,7.43,56.54,,2601378,284702,2316676,,74.99,8.21,66.78,,2811086,320872,2490214,,67.18,7.67,59.51,,2811086,320872,2490214,,74.14,8.46,65.67,,,,,
2021-08-07,59,British Columbia,Colombie-Britannique,3787832,538479,3249353,,72.64,10.33,62.31,,3556192,453802,3102390,,81.92,10.45,71.47,,3787832,538479,3249353,,75.9,10.79,65.11,,3777683,533856,3243827,,81.33,11.49,69.84,,,,,
2021-08-07,60,Yukon,Yukon,31939,2096,29843,,74.37,4.88,69.49,,29909,1821,28088,,86.14,5.24,80.90,,31939,2096,29843,,78.5,5.15,73.35,,31903,2060,29843,,85.38,5.51,79.87,,,,,
2021-08-07,61,Northwest Territories,Territoires du Nord-Ouest,28146,1979,26167,,64.74,4.55,60.19,,25698,1632,24066,,77.44,4.92,72.53,,28146,1979,26167,,69.19,4.87,64.33,,28030,1937,26093,,76.64,5.3,71.34,,,,,
2021-08-07,62,Nunavut,Nunavut,22962,2954,20008,,58.27,7.50,50.78,,20329,2343,17986,,81.36,9.38,71.98,,22962,2954,20008,,65,8.36,56.63,,22962,2954,20008,,78.03,10.04,67.99,,,,,
2021-08-14,1,Canada,Canada,27313314,3048823,24264491,,71.42,7.97,63.45,,25416675,2616043,22800632,,81.95,8.43,73.52,,27274366,3037465,24236901,,75.01,8.35,66.66,,27264125,3034134,24229991,,81.43,9.06,72.37,,,,,
2021-08-14,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,411260,87230,324030,,79.00,16.76,62.25,,384190,78518,305672,,88.05,18.00,70.06,,409868,87129,322739,,81.81,17.39,64.42,,409853,87116,322737,,87.62,18.62,69,,,,,
2021-08-14,11,Prince Edward Island,Île-du-Prince-Édouard,126392,25800,100592,,76.92,15.70,61.22,,117493,20635,96858,,87.39,15.35,72.04,,126392,25800,100592,,80.39,16.41,63.98,,126392,25800,100592,,86.91,17.74,69.17,,,,,
2021-08-14,12,Nova Scotia,Nouvelle-Écosse,747651,85963,661688,,75.36,8.67,66.70,,702559,76944,625615,,85.03,9.31,75.72,,747631,85956,661675,,78.65,9.04,69.61,,747631,85956,661675,,84.54,9.72,74.82,,,,,
2021-08-14,13,New Brunswick,Nouveau-Brunswick,572862,78320,494542,,72.59,9.92,62.66,,537058,70071,466987,,82.20,10.72,71.47,,572862,78320,494542,,75.76,10.36,65.4,,572862,78320,494542,,81.62,11.16,70.46,,,,,
2021-08-14,24,Quebec,Québec,6343427,790256,5553171,,73.72,9.18,64.54,,5916439,657111,5259328,,84.48,9.38,75.10,,6343226,790055,5553171,,77.52,9.66,67.86,,6343148,789977,5553171,,84.21,10.49,73.72,,,,,
2021-08-14,35,Ontario,Ontario,10624677,1059550,9565127,,71.66,7.15,64.51,,9885705,917472,8968233,,81.86,7.60,74.26,,10619084,1057899,9561185,,75.24,7.5,67.75,,10619084,1057899,9561185,,81.45,8.11,73.33,,,,,
2021-08-14,46,Manitoba,Manitoba,971605,85604,886001,,70.21,6.19,64.03,,902168,73595,828573,,83.96,6.85,77.11,,971508,85541,885967,,74.64,6.57,68.07,,971508,85541,885967,,82.61,7.27,75.34,,,,,
2021-08-14,47,Saskatchewan,Saskatchewan,757363,87394,669969,,64.19,7.41,56.78,,699270,74597,624673,,77.05,8.22,68.83,,757316,87352,669964,,68.41,7.89,60.52,,757277,87320,669957,,75.96,8.76,67.2,,,,,
2021-08-14,48,Alberta,Alberta,2858602,309715,2548887,,64.34,6.97,57.37,,2614871,267300,2347571,,75.38,7.71,67.67,,2827004,300422,2526582,,67.56,7.18,60.38,,2827004,300422,2526582,,74.56,7.92,66.63,,,,,
2021-08-14,59,British Columbia,Colombie-Britannique,3815915,432363,3383552,,73.17,8.29,64.88,,3580574,374293,3206281,,82.49,8.62,73.86,,3815915,432363,3383552,,76.46,8.66,67.8,,3805973,429238,3376735,,81.94,9.24,72.7,,,,,
2021-08-14,60,Yukon,Yukon,32051,1968,30083,,74.63,4.58,70.05,,29993,1708,28285,,86.38,4.92,81.46,,32051,1968,30083,,78.77,4.84,73.94,,32007,1924,30083,,85.66,5.15,80.51,,,,,
2021-08-14,61,Northwest Territories,Territoires du Nord-Ouest,28373,1801,26572,,65.27,4.14,61.12,,25885,1502,24383,,78.01,4.53,73.48,,28373,1801,26572,,69.75,4.43,65.32,,28250,1762,26488,,77.24,4.82,72.42,,,,,
2021-08-14,62,Nunavut,Nunavut,23136,2859,20277,,58.72,7.26,51.46,,20470,2297,18173,,81.92,9.19,72.73,,23136,2859,20277,,65.49,8.09,57.4,,23136,2859,20277,,78.62,9.71,68.9,,,,,
2021-08-21,1,Canada,Canada,27523579,2638889,24884690,,71.97,6.90,65.07,,25584054,2288709,23295345,,82.49,7.38,75.11,,27473206,2617154,24856052,,75.56,7.2,68.36,,27462910,2614203,24848707,,82.02,7.81,74.21,,,,,
2021-08-21,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,413918,64949,348969,,79.52,12.48,67.04,,386530,58251,328279,,88.59,13.35,75.24,,412573,64877,347696,,82.35,12.95,69.4,,412560,64865,347695,,88.2,13.87,74.33,,,,,
2021-08-21,11,Prince Edward Island,Île-du-Prince-Édouard,127262,18352,108910,,77.45,11.17,66.28,,118274,15615,102659,,87.97,11.61,76.35,,127262,18352,108910,,80.94,11.67,69.27,,127262,18352,108910,,87.51,12.62,74.89,,,,,
2021-08-21,12,Nova Scotia,Nouvelle-Écosse,750104,76149,673955,,75.61,7.68,67.94,,704418,68246,636172,,85.26,8.26,77.00,,750073,76140,673933,,78.9,8.01,70.9,,750073,76140,673933,,84.82,8.61,76.21,,,,,
2021-08-21,13,New Brunswick,Nouveau-Brunswick,576960,73143,503817,,73.10,9.27,63.84,,540503,65617,474886,,82.72,10.04,72.68,,576960,73143,503817,,76.3,9.67,66.63,,576960,73143,503817,,82.2,10.42,71.78,,,,,
2021-08-21,24,Quebec,Québec,6400901,610794,5790107,,74.39,7.10,67.29,,5965802,527876,5437926,,85.19,7.54,77.65,,6400692,610585,5790107,,78.22,7.46,70.76,,6400612,610505,5790107,,84.97,8.1,76.87,,,,,
2021-08-21,35,Ontario,Ontario,10712555,956187,9756368,,72.25,6.45,65.80,,9949473,823332,9126141,,82.39,6.82,75.57,,10696399,943700,9752699,,75.79,6.69,69.1,,10696399,943700,9752699,,82.04,7.24,74.8,,,,,
2021-08-21,46,Manitoba,Manitoba,976886,77028,899858,,70.60,5.57,65.03,,906532,66534,839998,,84.36,6.19,78.17,,976786,76962,899824,,75.05,5.91,69.14,,976786,76962,899824,,83.06,6.54,76.51,,,,,
2021-08-21,47,Saskatchewan,Saskatchewan,762464,83476,678988,,64.62,7.08,57.55,,703175,71275,631900,,77.48,7.85,69.63,,762420,83437,678983,,68.87,7.54,61.33,,762054,83079,678975,,76.44,8.33,68.11,,,,,
2021-08-21,48,Alberta,Alberta,2876600,293995,2582605,,64.75,6.62,58.13,,2629360,254454,2374906,,75.80,7.34,68.46,,2844112,285142,2558970,,67.97,6.81,61.16,,2844112,285142,2558970,,75.01,7.52,67.49,,,,,
2021-08-21,59,British Columbia,Colombie-Britannique,3841612,378245,3463367,,73.67,7.25,66.41,,3603008,331966,3271042,,83.00,7.65,75.36,,3841612,378245,3463367,,76.97,7.58,69.4,,3831960,375830,3456130,,82.5,8.09,74.41,,,,,
2021-08-21,60,Yukon,Yukon,32164,1851,30313,,74.90,4.31,70.59,,30083,1612,28471,,86.64,4.64,82.00,,32164,1851,30313,,79.05,4.55,74.5,,32114,1801,30313,,85.95,4.82,81.13,,,,,
2021-08-21,61,Northwest Territories,Territoires du Nord-Ouest,28788,1911,26877,,66.22,4.40,61.82,,26243,1623,24620,,79.09,4.89,74.19,,28788,1911,26877,,70.77,4.7,66.07,,28653,1875,26778,,78.34,5.13,73.21,,,,,
2021-08-21,62,Nunavut,Nunavut,23365,2809,20556,,59.30,7.13,52.17,,20653,2308,18345,,82.65,9.24,73.42,,23365,2809,20556,,66.14,7.95,58.19,,23365,2809,20556,,79.39,9.55,69.85,,,,,
2021-08-28,1,Canada,Canada,27763468,2377269,25386199,,72.60,6.22,66.38,,25779430,2068807,23710623,,83.12,6.67,76.45,,27703591,2347659,25355932,,76.19,6.46,69.73,,27692471,2344109,25348362,,82.71,7,75.71,,,,,
2021-08-28,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,416570,53711,362859,,80.02,10.32,69.71,,388837,48411,340426,,89.12,11.10,78.02,,415250,53649,361601,,82.88,10.71,72.18,,415239,53639,361600,,88.77,11.47,77.3,,,,,
2021-08-28,11,Prince Edward Island,Île-du-Prince-Édouard,128068,14901,113167,,77.94,9.07,68.87,,118967,12921,106046,,88.48,9.61,78.87,,128068,14901,113167,,81.46,9.48,71.98,,128068,14901,113167,,88.06,10.25,77.81,,,,,
2021-08-28,12,Nova Scotia,Nouvelle-Écosse,755395,67797,687598,,76.14,6.83,69.31,,709146,60802,648344,,85.83,7.36,78.47,,755373,67791,687582,,79.46,7.13,72.33,,755373,67791,687582,,85.42,7.67,77.75,,,,,
2021-08-28,13,New Brunswick,Nouveau-Brunswick,581700,62007,519693,,73.71,7.86,65.85,,544434,55039,489395,,83.32,8.42,74.90,,581700,62007,519693,,76.93,8.2,68.73,,581583,61890,519693,,82.86,8.82,74.04,,,,,
2021-08-28,24,Quebec,Québec,6459251,498104,5961147,,75.07,5.79,69.28,,6016090,436904,5579186,,85.91,6.24,79.67,,6459047,497900,5961147,,78.93,6.08,72.85,,6458961,497814,5961147,,85.75,6.61,79.14,,,,,
2021-08-28,35,Ontario,Ontario,10797333,883832,9913501,,72.83,5.96,66.86,,10012998,758827,9254171,,82.92,6.28,76.63,,10773054,863366,9909688,,76.33,6.12,70.21,,10773054,863366,9909688,,82.63,6.62,76.01,,,,,
2021-08-28,46,Manitoba,Manitoba,983935,69586,914349,,71.11,5.03,66.08,,912626,60889,851737,,84.93,5.67,79.26,,983839,69523,914316,,75.59,5.34,70.25,,983839,69523,914316,,83.66,5.91,77.75,,,,,
2021-08-28,47,Saskatchewan,Saskatchewan,768407,81184,687223,,65.13,6.88,58.25,,707382,68902,638480,,77.94,7.59,70.35,,768363,81146,687217,,69.41,7.33,62.08,,767189,79984,687205,,76.96,8.02,68.93,,,,,
2021-08-28,48,Alberta,Alberta,2898859,282060,2616799,,65.25,6.35,58.90,,2647402,244913,2402489,,76.32,7.06,69.26,,2864947,273289,2591658,,68.47,6.53,61.94,,2864947,273289,2591658,,75.56,7.21,68.35,,,,,
2021-08-28,59,British Columbia,Colombie-Britannique,3888929,357606,3531323,,74.57,6.86,67.72,,3643992,315710,3328282,,83.95,7.27,76.67,,3888929,357606,3531323,,77.92,7.17,70.76,,3879401,355518,3523883,,83.52,7.65,75.87,,,,,
2021-08-28,60,Yukon,Yukon,32311,1756,30555,,75.24,4.09,71.15,,30206,1538,28668,,87.00,4.43,82.57,,32311,1756,30555,,79.41,4.32,75.1,,32256,1714,30542,,86.33,4.59,81.74,,,,,
2021-08-28,61,Northwest Territories,Territoires du Nord-Ouest,29166,1980,27186,,67.09,4.55,62.54,,26546,1665,24881,,80.00,5.02,74.98,,29166,1980,27186,,71.7,4.87,66.83,,29017,1935,27082,,79.34,5.29,74.05,,,,,
2021-08-28,62,Nunavut,Nunavut,23544,2745,20799,,59.75,6.97,52.79,,20804,2286,18518,,83.26,9.15,74.11,,23544,2745,20799,,66.64,7.77,58.87,,23544,2745,20799,,80,9.33,70.68,,,,,
2021-09-04,1,Canada,Canada,28005087,2240830,25764257,,73.23,5.86,67.37,,25984176,1949837,24034339,,83.78,6.29,77.49,,27941215,2207507,25733708,,76.84,6.07,70.77,,27930030,2203798,25726232,,83.42,6.58,76.83,,,,,
2021-09-04,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,418923,47553,371370,,80.48,9.14,71.34,,390835,43083,347752,,89.58,9.87,79.70,,417608,47504,370104,,83.36,9.48,73.87,,417597,47495,370102,,89.28,10.15,79.12,,,,,
2021-09-04,11,Prince Edward Island,Île-du-Prince-Édouard,128814,13086,115728,,78.39,7.96,70.43,,119635,11498,108137,,88.98,8.55,80.43,,128814,13086,115728,,81.93,8.32,73.61,,128814,13086,115728,,88.57,9,79.58,,,,,
2021-09-04,12,Nova Scotia,Nouvelle-Écosse,758774,63603,695171,,76.49,6.41,70.07,,711956,57341,654615,,86.17,6.94,79.23,,758773,63602,695171,,79.82,6.69,73.13,,758773,63602,695171,,85.8,7.19,78.61,,,,,
2021-09-04,13,New Brunswick,Nouveau-Brunswick,582066,61386,520680,,73.75,7.78,65.97,,544755,54443,490312,,83.37,8.33,75.04,,582066,61386,520680,,76.97,8.12,68.86,,581941,61261,520680,,82.91,8.73,74.18,,,,,
2021-09-04,24,Quebec,Québec,6522870,429779,6093091,,75.81,4.99,70.81,,6072619,374418,5698201,,86.71,5.35,81.37,,6522668,429577,6093091,,79.71,5.25,74.46,,6522570,429479,6093091,,86.59,5.7,80.89,,,,,
2021-09-04,35,Ontario,Ontario,10886925,854139,10032786,,73.43,5.76,67.67,,10084882,734302,9350580,,83.51,6.08,77.43,,10858699,829894,10028805,,76.94,5.88,71.06,,10858699,829894,10028805,,83.28,6.37,76.92,,,,,
2021-09-04,46,Manitoba,Manitoba,995895,66072,929823,,71.97,4.77,67.20,,922557,57738,864819,,85.86,5.37,80.48,,995795,66005,929790,,76.51,5.07,71.44,,995795,66005,929790,,84.67,5.61,79.06,,,,,
2021-09-04,47,Saskatchewan,Saskatchewan,774851,79635,695216,,65.67,6.75,58.92,,712407,67328,645079,,78.50,7.42,71.08,,774805,79595,695210,,69.99,7.19,62.8,,773250,78060,695190,,77.57,7.83,69.74,,,,,
2021-09-04,48,Alberta,Alberta,2925095,275296,2649799,,65.84,6.20,59.64,,2670892,239388,2431504,,76.99,6.90,70.09,,2891113,266577,2624536,,69.1,6.37,62.72,,2891113,266577,2624536,,76.25,7.03,69.22,,,,,
2021-09-04,59,British Columbia,Colombie-Britannique,3925357,343816,3581541,,75.27,6.59,68.68,,3675685,304818,3370867,,84.68,7.02,77.66,,3925357,343816,3581541,,78.65,6.89,71.76,,3916145,341933,3574212,,84.31,7.36,76.95,,,,,
2021-09-04,60,Yukon,Yukon,32418,1695,30723,,75.49,3.95,71.54,,30280,1504,28776,,87.21,4.33,82.88,,32418,1695,30723,,79.67,4.17,75.51,,32341,1660,30681,,86.55,4.44,82.11,,,,,
2021-09-04,61,Northwest Territories,Territoires du Nord-Ouest,29390,2025,27365,,67.61,4.66,62.95,,26765,1706,25059,,80.66,5.14,75.52,,29390,2025,27365,,72.25,4.98,67.27,,29283,2001,27282,,80.06,5.47,74.59,,,,,
2021-09-04,62,Nunavut,Nunavut,23709,2745,20964,,60.17,6.97,53.20,,20908,2270,18638,,83.67,9.08,74.59,,23709,2745,20964,,67.11,7.77,59.34,,23709,2745,20964,,80.56,9.33,71.24,,,,,
2021-09-11,1,Canada,Canada,28259901,2146675,26113226,,73.89,5.61,68.28,,26206103,1867915,24338188,,84.50,6.02,78.47,,28194404,2114290,26080114,,77.54,5.81,71.72,,28183084,2110357,26072727,,84.17,6.3,77.87,,,,,
2021-09-11,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,421222,45316,375906,,80.92,8.71,72.21,,392906,41136,351770,,90.05,9.43,80.62,,419929,45278,374651,,83.82,9.04,74.78,,419919,45270,374649,,89.77,9.68,80.09,,,,,
2021-09-11,11,Prince Edward Island,Île-du-Prince-Édouard,129467,11802,117665,,78.79,7.18,71.61,,120260,10378,109882,,89.44,7.72,81.72,,129467,11802,117665,,82.35,7.51,74.84,,129467,11802,117665,,89.02,8.12,80.91,,,,,
2021-09-11,12,Nova Scotia,Nouvelle-Écosse,764090,59646,704444,,77.02,6.01,71.01,,716583,53701,662882,,86.73,6.50,80.23,,764089,59645,704444,,80.38,6.27,74.1,,764089,59645,704444,,86.4,6.74,79.66,,,,,
2021-09-11,13,New Brunswick,Nouveau-Brunswick,590323,56319,534004,,74.80,7.14,67.66,,551595,49865,501730,,84.42,7.63,76.79,,590323,56319,534004,,78.07,7.45,70.62,,589919,55915,534004,,84.05,7.97,76.08,,,,,
2021-09-11,24,Quebec,Québec,6575570,381710,6193860,,76.42,4.44,71.98,,6119112,331939,5787173,,87.38,4.74,82.64,,6575366,381506,6193860,,80.36,4.66,75.69,,6575261,381401,6193860,,87.29,5.06,82.23,,,,,
2021-09-11,35,Ontario,Ontario,10997962,825753,10172209,,74.18,5.57,68.61,,10178976,709966,9469010,,84.29,5.88,78.41,,10967306,801948,10165358,,77.71,5.68,72.03,,10967306,801948,10165358,,84.12,6.15,77.97,,,,,
2021-09-11,46,Manitoba,Manitoba,1004844,64842,940002,,72.62,4.69,67.93,,930360,56646,873714,,86.58,5.27,81.31,,1004746,64774,939972,,77.2,4.98,72.22,,1004746,64774,939972,,85.44,5.51,79.93,,,,,
2021-09-11,47,Saskatchewan,Saskatchewan,780504,78533,701971,,66.15,6.66,59.50,,717085,66311,650774,,79.01,7.31,71.71,,780460,78495,701965,,70.5,7.09,63.41,,778729,76810,701919,,78.12,7.7,70.41,,,,,
2021-09-11,48,Alberta,Alberta,2947934,275929,2672005,,66.35,6.21,60.14,,2692503,240639,2451864,,77.62,6.94,70.68,,2914733,267698,2647035,,69.66,6.4,63.26,,2914733,267698,2647035,,76.87,7.06,69.81,,,,,
2021-09-11,59,British Columbia,Colombie-Britannique,3961804,340260,3621544,,75.97,6.52,69.45,,3708311,301829,3406482,,85.43,6.95,78.48,,3961804,340260,3621544,,79.38,6.82,72.57,,3952911,338574,3614337,,85.1,7.29,77.82,,,,,
2021-09-11,60,Yukon,Yukon,32517,1637,30880,,75.72,3.81,71.91,,30374,1461,28913,,87.48,4.21,83.27,,32517,1637,30880,,79.92,4.02,75.89,,32446,1607,30839,,86.84,4.3,82.53,,,,,
2021-09-11,61,Northwest Territories,Territoires du Nord-Ouest,29665,2053,27612,,68.24,4.72,63.52,,27000,1754,25246,,81.37,5.29,76.08,,29665,2053,27612,,72.93,5.05,67.88,,29559,2038,27521,,80.82,5.57,75.25,,,,,
2021-09-11,62,Nunavut,Nunavut,23999,2875,21124,,60.91,7.30,53.61,,21038,2290,18748,,84.19,9.16,75.03,,23999,2875,21124,,67.93,8.14,59.79,,23999,2875,21124,,81.55,9.77,71.78,,,,,
2021-09-18,1,Canada,Canada,28566606,2087688,26478918,,74.70,5.46,69.24,,26478783,1819876,24658907,,85.38,5.87,79.51,,28502181,2060306,26441875,,78.39,5.67,72.72,,28490994,2056367,26434627,,85.09,6.14,78.95,,,,,
2021-09-18,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,423500,41162,382338,,81.36,7.91,73.45,,395448,37176,358272,,90.64,8.52,82.11,,423483,41156,382327,,84.53,8.21,76.31,,423455,41147,382308,,90.53,8.8,81.73,,,,,
2021-09-18,11,Prince Edward Island,Île-du-Prince-Édouard,130394,10876,119518,,79.35,6.62,72.74,,121078,9643,111435,,90.05,7.17,82.88,,130394,10876,119518,,82.94,6.92,76.02,,130394,10876,119518,,89.66,7.48,82.18,,,,,
2021-09-18,12,Nova Scotia,Nouvelle-Écosse,771532,57693,713839,,77.77,5.82,71.96,,722806,51573,671233,,87.48,6.24,81.24,,771531,57692,713839,,81.16,6.07,75.09,,771531,57692,713839,,87.24,6.52,80.72,,,,,
2021-09-18,13,New Brunswick,Nouveau-Brunswick,596068,55746,540322,,75.53,7.06,68.46,,556471,49210,507261,,85.17,7.53,77.64,,596068,55746,540322,,78.83,7.37,71.45,,595538,55216,540322,,84.85,7.87,76.98,,,,,
2021-09-18,24,Quebec,Québec,6627165,341126,6286039,,77.02,3.96,73.06,,6165920,297573,5868347,,88.05,4.25,83.80,,6626970,340931,6286039,,80.99,4.17,76.82,,6626865,340826,6286039,,87.98,4.52,83.45,,,,,
2021-09-18,35,Ontario,Ontario,11088718,787065,10301653,,74.79,5.31,69.48,,10257417,679417,9578000,,84.94,5.63,79.31,,11056583,768192,10288391,,78.34,5.44,72.9,,11056583,768192,10288391,,84.8,5.89,78.91,,,,,
2021-09-18,46,Manitoba,Manitoba,1013099,63066,950033,,73.21,4.56,68.66,,937450,55099,882351,,87.24,5.13,82.11,,1013001,63004,949997,,77.83,4.84,72.99,,1013001,63004,949997,,86.14,5.36,80.78,,,,,
2021-09-18,47,Saskatchewan,Saskatchewan,790969,79596,711373,,67.04,6.75,60.29,,725674,67182,658492,,79.96,7.40,72.56,,790925,79558,711367,,71.45,7.19,64.26,,788921,77771,711150,,79.14,7.8,71.34,,,,,
2021-09-18,48,Alberta,Alberta,3031198,306094,2725104,,68.23,6.89,61.34,,2767637,266822,2500815,,79.78,7.69,72.09,,2999263,297887,2701376,,71.68,7.12,64.56,,2999263,297887,2701376,,79.1,7.86,71.24,,,,,
2021-09-18,59,British Columbia,Colombie-Britannique,4007201,338775,3668426,,76.84,6.50,70.35,,3750062,300810,3449252,,86.39,6.93,79.46,,4007201,338775,3668426,,80.29,6.79,73.5,,3998858,337311,3661547,,86.09,7.26,78.83,,,,,
2021-09-18,60,Yukon,Yukon,32606,1562,31044,,75.93,3.64,72.29,,30464,1391,29073,,87.74,4.01,83.73,,32606,1562,31044,,80.14,3.84,76.3,,32540,1537,31003,,87.09,4.11,82.97,,,,,
2021-09-18,61,Northwest Territories,Territoires du Nord-Ouest,29884,1953,27931,,68.74,4.49,64.25,,27182,1666,25516,,81.92,5.02,76.89,,29884,1953,27931,,73.47,4.8,68.67,,29778,1939,27839,,81.42,5.3,76.11,,,,,
2021-09-18,62,Nunavut,Nunavut,24272,2974,21298,,61.60,7.55,54.05,,21174,2314,18860,,84.74,9.26,75.48,,24272,2974,21298,,68.7,8.42,60.29,,24267,2969,21298,,82.46,10.09,72.37,,,,,
2021-09-25,1,Canada,Canada,28838702,2000737,26837965,,75.41,5.23,70.18,,26720457,1747936,24972521,,86.15,5.64,80.52,,28775766,1978657,26797109,,79.14,5.44,73.7,,28764170,1974523,26789647,,85.91,5.9,80.01,,,,,
2021-09-25,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,426570,39527,387043,,81.95,7.59,74.35,,398218,35622,362596,,91.27,8.16,83.11,,426553,39521,387032,,85.14,7.89,77.25,,426525,39512,387013,,91.18,8.45,82.74,,,,,
2021-09-25,11,Prince Edward Island,Île-du-Prince-Édouard,131385,10342,121043,,79.96,6.29,73.66,,121860,9195,112665,,90.63,6.84,83.79,,131385,10342,121043,,83.57,6.58,76.99,,131385,10342,121043,,90.34,7.11,83.23,,,,,
2021-09-25,12,Nova Scotia,Nouvelle-Écosse,778358,56569,721789,,78.46,5.70,72.76,,728483,50276,678207,,88.17,6.08,82.08,,778357,56569,721788,,81.88,5.95,75.93,,778357,56569,721788,,88.01,6.4,81.62,,,,,
2021-09-25,13,New Brunswick,Nouveau-Brunswick,607455,57811,549644,,76.97,7.33,69.64,,565282,50144,515138,,86.52,7.67,78.84,,607455,57811,549644,,80.33,7.65,72.69,,606120,56610,549510,,86.36,8.07,78.29,,,,,
2021-09-25,24,Quebec,Québec,6655854,307540,6348314,,77.35,3.57,73.78,,6192291,269349,5922942,,88.42,3.85,84.58,,6655668,307354,6348314,,81.34,3.76,77.58,,6655562,307248,6348314,,88.36,4.08,84.28,,,,,
2021-09-25,35,Ontario,Ontario,11191067,726981,10464086,,75.48,4.90,70.58,,10347458,630854,9716604,,85.68,5.22,80.46,,11157769,713202,10444567,,79.06,5.05,74,,11157769,713202,10444567,,85.58,5.47,80.11,,,,,
2021-09-25,46,Manitoba,Manitoba,1018930,59370,959560,,73.63,4.29,69.34,,942283,52069,890214,,87.69,4.85,82.85,,1018833,59307,959526,,78.28,4.56,73.72,,1018833,59307,959526,,86.63,5.04,81.59,,,,,
2021-09-25,47,Saskatchewan,Saskatchewan,805457,82837,722620,,68.27,7.02,61.25,,737841,70328,667513,,81.30,7.75,73.55,,805411,82797,722614,,72.75,7.48,65.28,,803278,81301,721977,,80.58,8.16,72.42,,,,,
2021-09-25,48,Alberta,Alberta,3089325,325445,2763880,,69.53,7.33,62.21,,2820824,283142,2537682,,81.32,8.16,73.15,,3060034,317439,2742595,,73.13,7.59,65.55,,3060034,317439,2742595,,80.7,8.37,72.33,,,,,
2021-09-25,59,British Columbia,Colombie-Britannique,4047010,327879,3719131,,77.61,6.29,71.32,,3786640,291621,3495019,,87.23,6.72,80.52,,4047010,327879,3719131,,81.09,6.57,74.52,,4039194,326597,3712597,,86.96,7.03,79.93,,,,,
2021-09-25,60,Yukon,Yukon,32615,1509,31106,,75.95,3.51,72.43,,30479,1353,29126,,87.78,3.90,83.89,,32615,1509,31106,,80.16,3.71,76.45,,32550,1485,31065,,87.11,3.97,83.14,,,,,
2021-09-25,61,Northwest Territories,Territoires du Nord-Ouest,30082,1907,28175,,69.20,4.39,64.81,,27346,1631,25715,,82.41,4.92,77.49,,30082,1907,28175,,73.95,4.69,69.27,,29974,1896,28078,,81.95,5.18,76.77,,,,,
2021-09-25,62,Nunavut,Nunavut,24594,3020,21574,,62.42,7.66,54.75,,21452,2352,19100,,85.85,9.41,76.44,,24594,3020,21574,,69.62,8.55,61.07,,24589,3015,21574,,83.55,10.24,73.31,,,,,
2021-10-02,1,Canada,Canada,29059984,1886441,27173543,,75.99,4.93,71.05,,26917167,1651924,25265243,,86.79,5.33,81.46,,28997271,1868146,27129125,,79.75,5.14,74.61,,28985959,1864640,27121319,,86.57,5.57,81,,,,,
2021-10-02,10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,430575,37114,393461,,82.71,7.13,75.59,,401778,33505,368273,,92.09,7.68,84.41,,430558,37108,393450,,85.94,7.41,78.53,,430528,37098,393430,,92.04,7.93,84.11,,,,,
2021-10-02,11,Prince Edward Island,Île-du-Prince-Édouard,132404,9810,122594,,80.58,5.97,74.61,,123199,8745,114454,,91.63,6.50,85.13,,132404,9810,122594,,84.21,6.24,77.97,,132393,9799,122594,,91.03,6.74,84.3,,,,,
